seq,submitted,processed,returned,result
17626,2019-12-02 22:49:28.622000+00:00,2019-12-02 22:49:28.664000+00:00,2019-12-02 22:49:28.664000+00:00,JUNK_FRAME
17627,2019-12-02 22:49:28.664000+00:00,2019-12-02 22:49:28.700000+00:00,2019-12-02 22:49:28.700000+00:00,JUNK_FRAME
17628,2019-12-02 22:49:28.701000+00:00,2019-12-02 22:49:28.738000+00:00,2019-12-02 22:49:28.738000+00:00,JUNK_FRAME
17629,2019-12-02 22:49:28.738000+00:00,2019-12-02 22:49:28.776000+00:00,2019-12-02 22:49:28.776000+00:00,JUNK_FRAME
17630,2019-12-02 22:49:28.776000+00:00,2019-12-02 22:49:28.815000+00:00,2019-12-02 22:49:28.815000+00:00,JUNK_FRAME
17631,2019-12-02 22:49:28.815000+00:00,2019-12-02 22:49:28.854000+00:00,2019-12-02 22:49:28.854000+00:00,JUNK_FRAME
17632,2019-12-02 22:49:28.854000+00:00,2019-12-02 22:49:28.892000+00:00,2019-12-02 22:49:28.893000+00:00,JUNK_FRAME
17633,2019-12-02 22:49:28.893000+00:00,2019-12-02 22:49:28.928000+00:00,2019-12-02 22:49:28.928000+00:00,JUNK_FRAME
17634,2019-12-02 22:49:28.934000+00:00,2019-12-02 22:49:28.978000+00:00,2019-12-02 22:49:28.978000+00:00,JUNK_FRAME
17635,2019-12-02 22:49:28.978000+00:00,2019-12-02 22:49:29.019000+00:00,2019-12-02 22:49:29.019000+00:00,JUNK_FRAME
17636,2019-12-02 22:49:29.019000+00:00,2019-12-02 22:49:29.064000+00:00,2019-12-02 22:49:29.064000+00:00,JUNK_FRAME
17637,2019-12-02 22:49:29.064000+00:00,2019-12-02 22:49:29.112000+00:00,2019-12-02 22:49:29.112000+00:00,JUNK_FRAME
17638,2019-12-02 22:49:29.112000+00:00,2019-12-02 22:49:29.176000+00:00,2019-12-02 22:49:29.176000+00:00,JUNK_FRAME
17639,2019-12-02 22:49:29.176000+00:00,2019-12-02 22:49:29.249000+00:00,2019-12-02 22:49:29.249000+00:00,NO_CHANGE
17641,2019-12-02 22:49:29.249000+00:00,2019-12-02 22:49:29.317000+00:00,2019-12-02 22:49:29.318000+00:00,NO_CHANGE
17643,2019-12-02 22:49:29.318000+00:00,2019-12-02 22:49:29.391000+00:00,2019-12-02 22:49:29.391000+00:00,NO_CHANGE
17645,2019-12-02 22:49:29.391000+00:00,2019-12-02 22:49:29.463000+00:00,2019-12-02 22:49:29.463000+00:00,NO_CHANGE
17646,2019-12-02 22:49:29.463000+00:00,2019-12-02 22:49:29.535000+00:00,2019-12-02 22:49:29.535000+00:00,NO_CHANGE
17648,2019-12-02 22:49:29.535000+00:00,2019-12-02 22:49:29.601000+00:00,2019-12-02 22:49:29.601000+00:00,NO_CHANGE
17649,2019-12-02 22:49:29.601000+00:00,2019-12-02 22:49:29.673000+00:00,2019-12-02 22:49:29.674000+00:00,NO_CHANGE
17651,2019-12-02 22:49:29.674000+00:00,2019-12-02 22:49:29.745000+00:00,2019-12-02 22:49:29.745000+00:00,NO_CHANGE
17653,2019-12-02 22:49:29.745000+00:00,2019-12-02 22:49:29.818000+00:00,2019-12-02 22:49:29.818000+00:00,NO_CHANGE
17655,2019-12-02 22:49:29.818000+00:00,2019-12-02 22:49:29.891000+00:00,2019-12-02 22:49:29.891000+00:00,NO_CHANGE
17657,2019-12-02 22:49:29.891000+00:00,2019-12-02 22:49:29.963000+00:00,2019-12-02 22:49:29.963000+00:00,NO_CHANGE
17658,2019-12-02 22:49:29.963000+00:00,2019-12-02 22:49:30.035000+00:00,2019-12-02 22:49:30.035000+00:00,NO_CHANGE
17660,2019-12-02 22:49:30.035000+00:00,2019-12-02 22:49:30.109000+00:00,2019-12-02 22:49:30.109000+00:00,NO_CHANGE
17662,2019-12-02 22:49:30.109000+00:00,2019-12-02 22:49:30.181000+00:00,2019-12-02 22:49:30.181000+00:00,NO_CHANGE
17663,2019-12-02 22:49:30.181000+00:00,2019-12-02 22:49:30.253000+00:00,2019-12-02 22:49:30.253000+00:00,NO_CHANGE
17665,2019-12-02 22:49:30.253000+00:00,2019-12-02 22:49:30.327000+00:00,2019-12-02 22:49:30.327000+00:00,NO_CHANGE
17667,2019-12-02 22:49:30.327000+00:00,2019-12-02 22:49:30.376000+00:00,2019-12-02 22:49:30.376000+00:00,JUNK_FRAME
17668,2019-12-02 22:49:30.376000+00:00,2019-12-02 22:49:30.419000+00:00,2019-12-02 22:49:30.419000+00:00,JUNK_FRAME
17669,2019-12-02 22:49:30.419000+00:00,2019-12-02 22:49:30.463000+00:00,2019-12-02 22:49:30.463000+00:00,JUNK_FRAME
17670,2019-12-02 22:49:30.463000+00:00,2019-12-02 22:49:30.507000+00:00,2019-12-02 22:49:30.508000+00:00,JUNK_FRAME
17671,2019-12-02 22:49:30.508000+00:00,2019-12-02 22:49:30.546000+00:00,2019-12-02 22:49:30.546000+00:00,JUNK_FRAME
17672,2019-12-02 22:49:30.546000+00:00,2019-12-02 22:49:30.584000+00:00,2019-12-02 22:49:30.584000+00:00,JUNK_FRAME
17673,2019-12-02 22:49:30.584000+00:00,2019-12-02 22:49:30.621000+00:00,2019-12-02 22:49:30.621000+00:00,JUNK_FRAME
17674,2019-12-02 22:49:30.621000+00:00,2019-12-02 22:49:30.662000+00:00,2019-12-02 22:49:30.662000+00:00,JUNK_FRAME
17675,2019-12-02 22:49:30.662000+00:00,2019-12-02 22:49:30.702000+00:00,2019-12-02 22:49:30.702000+00:00,JUNK_FRAME
17676,2019-12-02 22:49:30.702000+00:00,2019-12-02 22:49:30.741000+00:00,2019-12-02 22:49:30.741000+00:00,JUNK_FRAME
17677,2019-12-02 22:49:30.741000+00:00,2019-12-02 22:49:30.781000+00:00,2019-12-02 22:49:30.782000+00:00,JUNK_FRAME
17678,2019-12-02 22:49:30.782000+00:00,2019-12-02 22:49:30.819000+00:00,2019-12-02 22:49:30.819000+00:00,JUNK_FRAME
17679,2019-12-02 22:49:30.819000+00:00,2019-12-02 22:49:30.860000+00:00,2019-12-02 22:49:30.861000+00:00,JUNK_FRAME
17680,2019-12-02 22:49:30.861000+00:00,2019-12-02 22:49:30.910000+00:00,2019-12-02 22:49:30.910000+00:00,JUNK_FRAME
17681,2019-12-02 22:49:30.910000+00:00,2019-12-02 22:49:31.422000+00:00,2019-12-02 22:49:31.422000+00:00,SUCCESS
17693,2019-12-02 22:49:31.424000+00:00,2019-12-02 22:49:31.942000+00:00,2019-12-02 22:49:31.942000+00:00,NO_CHANGE
17706,2019-12-02 22:49:31.943000+00:00,2019-12-02 22:49:31.982000+00:00,2019-12-02 22:49:31.982000+00:00,JUNK_FRAME
17707,2019-12-02 22:49:31.982000+00:00,2019-12-02 22:49:32.026000+00:00,2019-12-02 22:49:32.026000+00:00,JUNK_FRAME
17708,2019-12-02 22:49:32.027000+00:00,2019-12-02 22:49:32.065000+00:00,2019-12-02 22:49:32.065000+00:00,JUNK_FRAME
17709,2019-12-02 22:49:32.065000+00:00,2019-12-02 22:49:32.102000+00:00,2019-12-02 22:49:32.102000+00:00,JUNK_FRAME
17710,2019-12-02 22:49:32.103000+00:00,2019-12-02 22:49:32.143000+00:00,2019-12-02 22:49:32.143000+00:00,JUNK_FRAME
17711,2019-12-02 22:49:32.143000+00:00,2019-12-02 22:49:32.184000+00:00,2019-12-02 22:49:32.184000+00:00,JUNK_FRAME
17712,2019-12-02 22:49:32.184000+00:00,2019-12-02 22:49:32.224000+00:00,2019-12-02 22:49:32.224000+00:00,JUNK_FRAME
17713,2019-12-02 22:49:32.227000+00:00,2019-12-02 22:49:32.268000+00:00,2019-12-02 22:49:32.268000+00:00,JUNK_FRAME
17714,2019-12-02 22:49:32.269000+00:00,2019-12-02 22:49:32.312000+00:00,2019-12-02 22:49:32.312000+00:00,JUNK_FRAME
17715,2019-12-02 22:49:32.312000+00:00,2019-12-02 22:49:32.361000+00:00,2019-12-02 22:49:32.362000+00:00,JUNK_FRAME
17716,2019-12-02 22:49:32.362000+00:00,2019-12-02 22:49:32.410000+00:00,2019-12-02 22:49:32.410000+00:00,JUNK_FRAME
17717,2019-12-02 22:49:32.410000+00:00,2019-12-02 22:49:32.477000+00:00,2019-12-02 22:49:32.477000+00:00,NO_CHANGE
17719,2019-12-02 22:49:32.477000+00:00,2019-12-02 22:49:32.541000+00:00,2019-12-02 22:49:32.541000+00:00,NO_CHANGE
17720,2019-12-02 22:49:32.542000+00:00,2019-12-02 22:49:32.608000+00:00,2019-12-02 22:49:32.608000+00:00,NO_CHANGE
17722,2019-12-02 22:49:32.608000+00:00,2019-12-02 22:49:32.674000+00:00,2019-12-02 22:49:32.674000+00:00,NO_CHANGE
17723,2019-12-02 22:49:32.675000+00:00,2019-12-02 22:49:32.743000+00:00,2019-12-02 22:49:32.743000+00:00,NO_CHANGE
17725,2019-12-02 22:49:32.743000+00:00,2019-12-02 22:49:32.810000+00:00,2019-12-02 22:49:32.811000+00:00,NO_CHANGE
17727,2019-12-02 22:49:32.811000+00:00,2019-12-02 22:49:32.882000+00:00,2019-12-02 22:49:32.882000+00:00,NO_CHANGE
17728,2019-12-02 22:49:32.882000+00:00,2019-12-02 22:49:32.948000+00:00,2019-12-02 22:49:32.948000+00:00,NO_CHANGE
17730,2019-12-02 22:49:32.948000+00:00,2019-12-02 22:49:32.996000+00:00,2019-12-02 22:49:32.996000+00:00,JUNK_FRAME
17731,2019-12-02 22:49:32.996000+00:00,2019-12-02 22:49:33.042000+00:00,2019-12-02 22:49:33.042000+00:00,JUNK_FRAME
17732,2019-12-02 22:49:33.042000+00:00,2019-12-02 22:49:33.084000+00:00,2019-12-02 22:49:33.084000+00:00,JUNK_FRAME
17733,2019-12-02 22:49:33.085000+00:00,2019-12-02 22:49:33.126000+00:00,2019-12-02 22:49:33.126000+00:00,JUNK_FRAME
17734,2019-12-02 22:49:33.126000+00:00,2019-12-02 22:49:33.166000+00:00,2019-12-02 22:49:33.166000+00:00,JUNK_FRAME
17735,2019-12-02 22:49:33.166000+00:00,2019-12-02 22:49:33.204000+00:00,2019-12-02 22:49:33.204000+00:00,JUNK_FRAME
17736,2019-12-02 22:49:33.204000+00:00,2019-12-02 22:49:33.241000+00:00,2019-12-02 22:49:33.241000+00:00,JUNK_FRAME
17737,2019-12-02 22:49:33.241000+00:00,2019-12-02 22:49:33.280000+00:00,2019-12-02 22:49:33.280000+00:00,JUNK_FRAME
17738,2019-12-02 22:49:33.280000+00:00,2019-12-02 22:49:33.319000+00:00,2019-12-02 22:49:33.319000+00:00,JUNK_FRAME
17739,2019-12-02 22:49:33.319000+00:00,2019-12-02 22:49:33.361000+00:00,2019-12-02 22:49:33.361000+00:00,JUNK_FRAME
17740,2019-12-02 22:49:33.361000+00:00,2019-12-02 22:49:33.407000+00:00,2019-12-02 22:49:33.407000+00:00,JUNK_FRAME
17741,2019-12-02 22:49:33.407000+00:00,2019-12-02 22:49:33.927000+00:00,2019-12-02 22:49:33.927000+00:00,SUCCESS
17753,2019-12-02 22:49:33.929000+00:00,2019-12-02 22:49:34.434000+00:00,2019-12-02 22:49:34.435000+00:00,NO_CHANGE
17766,2019-12-02 22:49:34.435000+00:00,2019-12-02 22:49:34.966000+00:00,2019-12-02 22:49:34.966000+00:00,LOW_CONFIDENCE
17778,2019-12-02 22:49:34.966000+00:00,2019-12-02 22:49:35.011000+00:00,2019-12-02 22:49:35.011000+00:00,JUNK_FRAME
17779,2019-12-02 22:49:35.011000+00:00,2019-12-02 22:49:35.059000+00:00,2019-12-02 22:49:35.059000+00:00,JUNK_FRAME
17780,2019-12-02 22:49:35.059000+00:00,2019-12-02 22:49:35.126000+00:00,2019-12-02 22:49:35.126000+00:00,NO_CHANGE
17782,2019-12-02 22:49:35.126000+00:00,2019-12-02 22:49:35.196000+00:00,2019-12-02 22:49:35.197000+00:00,NO_CHANGE
17784,2019-12-02 22:49:35.197000+00:00,2019-12-02 22:49:35.263000+00:00,2019-12-02 22:49:35.263000+00:00,NO_CHANGE
17785,2019-12-02 22:49:35.263000+00:00,2019-12-02 22:49:35.333000+00:00,2019-12-02 22:49:35.333000+00:00,NO_CHANGE
17787,2019-12-02 22:49:35.333000+00:00,2019-12-02 22:49:35.404000+00:00,2019-12-02 22:49:35.404000+00:00,NO_CHANGE
17789,2019-12-02 22:49:35.404000+00:00,2019-12-02 22:49:35.473000+00:00,2019-12-02 22:49:35.473000+00:00,NO_CHANGE
17790,2019-12-02 22:49:35.473000+00:00,2019-12-02 22:49:35.544000+00:00,2019-12-02 22:49:35.544000+00:00,NO_CHANGE
17792,2019-12-02 22:49:35.544000+00:00,2019-12-02 22:49:35.614000+00:00,2019-12-02 22:49:35.614000+00:00,NO_CHANGE
17794,2019-12-02 22:49:35.615000+00:00,2019-12-02 22:49:35.687000+00:00,2019-12-02 22:49:35.687000+00:00,NO_CHANGE
17796,2019-12-02 22:49:35.687000+00:00,2019-12-02 22:49:35.735000+00:00,2019-12-02 22:49:35.735000+00:00,JUNK_FRAME
17797,2019-12-02 22:49:35.735000+00:00,2019-12-02 22:49:35.776000+00:00,2019-12-02 22:49:35.776000+00:00,JUNK_FRAME
17798,2019-12-02 22:49:35.777000+00:00,2019-12-02 22:49:35.827000+00:00,2019-12-02 22:49:35.827000+00:00,JUNK_FRAME
17799,2019-12-02 22:49:35.827000+00:00,2019-12-02 22:49:35.865000+00:00,2019-12-02 22:49:35.865000+00:00,JUNK_FRAME
17800,2019-12-02 22:49:35.865000+00:00,2019-12-02 22:49:35.925000+00:00,2019-12-02 22:49:35.925000+00:00,JUNK_FRAME
17801,2019-12-02 22:49:35.925000+00:00,2019-12-02 22:49:35.965000+00:00,2019-12-02 22:49:35.965000+00:00,JUNK_FRAME
17802,2019-12-02 22:49:35.966000+00:00,2019-12-02 22:49:36.004000+00:00,2019-12-02 22:49:36.004000+00:00,JUNK_FRAME
17803,2019-12-02 22:49:36.004000+00:00,2019-12-02 22:49:36.042000+00:00,2019-12-02 22:49:36.042000+00:00,JUNK_FRAME
17804,2019-12-02 22:49:36.042000+00:00,2019-12-02 22:49:36.079000+00:00,2019-12-02 22:49:36.079000+00:00,JUNK_FRAME
17805,2019-12-02 22:49:36.079000+00:00,2019-12-02 22:49:36.116000+00:00,2019-12-02 22:49:36.117000+00:00,JUNK_FRAME
17806,2019-12-02 22:49:36.117000+00:00,2019-12-02 22:49:36.155000+00:00,2019-12-02 22:49:36.155000+00:00,JUNK_FRAME
17807,2019-12-02 22:49:36.155000+00:00,2019-12-02 22:49:36.205000+00:00,2019-12-02 22:49:36.205000+00:00,JUNK_FRAME
17808,2019-12-02 22:49:36.205000+00:00,2019-12-02 22:49:36.253000+00:00,2019-12-02 22:49:36.253000+00:00,JUNK_FRAME
17809,2019-12-02 22:49:36.253000+00:00,2019-12-02 22:49:36.790000+00:00,2019-12-02 22:49:36.790000+00:00,SUCCESS
17822,2019-12-02 22:49:36.793000+00:00,2019-12-02 22:49:37.314000+00:00,2019-12-02 22:49:37.314000+00:00,NO_CHANGE
17835,2019-12-02 22:49:37.314000+00:00,2019-12-02 22:49:37.837000+00:00,2019-12-02 22:49:37.837000+00:00,NO_CHANGE
17847,2019-12-02 22:49:37.837000+00:00,2019-12-02 22:49:37.878000+00:00,2019-12-02 22:49:37.878000+00:00,JUNK_FRAME
17848,2019-12-02 22:49:37.878000+00:00,2019-12-02 22:49:37.931000+00:00,2019-12-02 22:49:37.931000+00:00,JUNK_FRAME
17849,2019-12-02 22:49:37.932000+00:00,2019-12-02 22:49:37.971000+00:00,2019-12-02 22:49:37.971000+00:00,JUNK_FRAME
17850,2019-12-02 22:49:37.971000+00:00,2019-12-02 22:49:38.011000+00:00,2019-12-02 22:49:38.011000+00:00,JUNK_FRAME
17851,2019-12-02 22:49:38.011000+00:00,2019-12-02 22:49:38.059000+00:00,2019-12-02 22:49:38.059000+00:00,JUNK_FRAME
17853,2019-12-02 22:49:38.059000+00:00,2019-12-02 22:49:38.108000+00:00,2019-12-02 22:49:38.108000+00:00,JUNK_FRAME
17854,2019-12-02 22:49:38.109000+00:00,2019-12-02 22:49:38.177000+00:00,2019-12-02 22:49:38.177000+00:00,NO_CHANGE
17855,2019-12-02 22:49:38.177000+00:00,2019-12-02 22:49:38.247000+00:00,2019-12-02 22:49:38.247000+00:00,NO_CHANGE
17857,2019-12-02 22:49:38.247000+00:00,2019-12-02 22:49:38.319000+00:00,2019-12-02 22:49:38.319000+00:00,NO_CHANGE
17859,2019-12-02 22:49:38.319000+00:00,2019-12-02 22:49:38.388000+00:00,2019-12-02 22:49:38.388000+00:00,NO_CHANGE
17860,2019-12-02 22:49:38.388000+00:00,2019-12-02 22:49:38.456000+00:00,2019-12-02 22:49:38.456000+00:00,NO_CHANGE
17862,2019-12-02 22:49:38.456000+00:00,2019-12-02 22:49:38.523000+00:00,2019-12-02 22:49:38.523000+00:00,NO_CHANGE
17864,2019-12-02 22:49:38.523000+00:00,2019-12-02 22:49:38.589000+00:00,2019-12-02 22:49:38.589000+00:00,NO_CHANGE
17865,2019-12-02 22:49:38.589000+00:00,2019-12-02 22:49:38.655000+00:00,2019-12-02 22:49:38.655000+00:00,NO_CHANGE
17867,2019-12-02 22:49:38.655000+00:00,2019-12-02 22:49:38.722000+00:00,2019-12-02 22:49:38.722000+00:00,NO_CHANGE
17868,2019-12-02 22:49:38.722000+00:00,2019-12-02 22:49:38.792000+00:00,2019-12-02 22:49:38.792000+00:00,NO_CHANGE
17870,2019-12-02 22:49:38.792000+00:00,2019-12-02 22:49:38.858000+00:00,2019-12-02 22:49:38.858000+00:00,NO_CHANGE
17872,2019-12-02 22:49:38.859000+00:00,2019-12-02 22:49:38.924000+00:00,2019-12-02 22:49:38.924000+00:00,NO_CHANGE
17873,2019-12-02 22:49:38.924000+00:00,2019-12-02 22:49:38.996000+00:00,2019-12-02 22:49:38.996000+00:00,NO_CHANGE
17875,2019-12-02 22:49:38.996000+00:00,2019-12-02 22:49:39.065000+00:00,2019-12-02 22:49:39.065000+00:00,NO_CHANGE
17877,2019-12-02 22:49:39.065000+00:00,2019-12-02 22:49:39.135000+00:00,2019-12-02 22:49:39.135000+00:00,NO_CHANGE
17878,2019-12-02 22:49:39.135000+00:00,2019-12-02 22:49:39.206000+00:00,2019-12-02 22:49:39.206000+00:00,NO_CHANGE
17880,2019-12-02 22:49:39.207000+00:00,2019-12-02 22:49:39.273000+00:00,2019-12-02 22:49:39.273000+00:00,NO_CHANGE
17882,2019-12-02 22:49:39.273000+00:00,2019-12-02 22:49:39.337000+00:00,2019-12-02 22:49:39.337000+00:00,NO_CHANGE
17883,2019-12-02 22:49:39.337000+00:00,2019-12-02 22:49:39.403000+00:00,2019-12-02 22:49:39.403000+00:00,NO_CHANGE
17885,2019-12-02 22:49:39.404000+00:00,2019-12-02 22:49:39.469000+00:00,2019-12-02 22:49:39.469000+00:00,NO_CHANGE
17886,2019-12-02 22:49:39.469000+00:00,2019-12-02 22:49:39.538000+00:00,2019-12-02 22:49:39.538000+00:00,NO_CHANGE
17888,2019-12-02 22:49:39.538000+00:00,2019-12-02 22:49:39.610000+00:00,2019-12-02 22:49:39.610000+00:00,NO_CHANGE
17890,2019-12-02 22:49:39.610000+00:00,2019-12-02 22:49:39.683000+00:00,2019-12-02 22:49:39.683000+00:00,NO_CHANGE
17892,2019-12-02 22:49:39.683000+00:00,2019-12-02 22:49:39.754000+00:00,2019-12-02 22:49:39.754000+00:00,NO_CHANGE
17893,2019-12-02 22:49:39.755000+00:00,2019-12-02 22:49:39.826000+00:00,2019-12-02 22:49:39.826000+00:00,NO_CHANGE
17895,2019-12-02 22:49:39.827000+00:00,2019-12-02 22:49:39.898000+00:00,2019-12-02 22:49:39.898000+00:00,NO_CHANGE
17897,2019-12-02 22:49:39.898000+00:00,2019-12-02 22:49:39.966000+00:00,2019-12-02 22:49:39.966000+00:00,NO_CHANGE
17898,2019-12-02 22:49:39.966000+00:00,2019-12-02 22:49:40.033000+00:00,2019-12-02 22:49:40.033000+00:00,NO_CHANGE
17900,2019-12-02 22:49:40.033000+00:00,2019-12-02 22:49:40.104000+00:00,2019-12-02 22:49:40.104000+00:00,NO_CHANGE
17902,2019-12-02 22:49:40.104000+00:00,2019-12-02 22:49:40.169000+00:00,2019-12-02 22:49:40.169000+00:00,NO_CHANGE
17903,2019-12-02 22:49:40.169000+00:00,2019-12-02 22:49:40.215000+00:00,2019-12-02 22:49:40.215000+00:00,JUNK_FRAME
17904,2019-12-02 22:49:40.215000+00:00,2019-12-02 22:49:40.258000+00:00,2019-12-02 22:49:40.258000+00:00,JUNK_FRAME
17905,2019-12-02 22:49:40.258000+00:00,2019-12-02 22:49:40.297000+00:00,2019-12-02 22:49:40.297000+00:00,JUNK_FRAME
17906,2019-12-02 22:49:40.297000+00:00,2019-12-02 22:49:40.339000+00:00,2019-12-02 22:49:40.339000+00:00,JUNK_FRAME
17907,2019-12-02 22:49:40.340000+00:00,2019-12-02 22:49:40.382000+00:00,2019-12-02 22:49:40.382000+00:00,JUNK_FRAME
17908,2019-12-02 22:49:40.382000+00:00,2019-12-02 22:49:40.422000+00:00,2019-12-02 22:49:40.422000+00:00,JUNK_FRAME
17909,2019-12-02 22:49:40.422000+00:00,2019-12-02 22:49:40.460000+00:00,2019-12-02 22:49:40.460000+00:00,JUNK_FRAME
17910,2019-12-02 22:49:40.460000+00:00,2019-12-02 22:49:40.503000+00:00,2019-12-02 22:49:40.503000+00:00,JUNK_FRAME
17911,2019-12-02 22:49:40.503000+00:00,2019-12-02 22:49:40.544000+00:00,2019-12-02 22:49:40.544000+00:00,JUNK_FRAME
17912,2019-12-02 22:49:40.544000+00:00,2019-12-02 22:49:40.582000+00:00,2019-12-02 22:49:40.582000+00:00,JUNK_FRAME
17913,2019-12-02 22:49:40.582000+00:00,2019-12-02 22:49:40.623000+00:00,2019-12-02 22:49:40.623000+00:00,JUNK_FRAME
17914,2019-12-02 22:49:40.623000+00:00,2019-12-02 22:49:40.668000+00:00,2019-12-02 22:49:40.668000+00:00,JUNK_FRAME
17915,2019-12-02 22:49:40.669000+00:00,2019-12-02 22:49:41.186000+00:00,2019-12-02 22:49:41.186000+00:00,LOW_CONFIDENCE
17928,2019-12-02 22:49:41.186000+00:00,2019-12-02 22:49:41.712000+00:00,2019-12-02 22:49:41.712000+00:00,NO_CHANGE
17940,2019-12-02 22:49:41.712000+00:00,2019-12-02 22:49:42.258000+00:00,2019-12-02 22:49:42.258000+00:00,NO_CHANGE
17953,2019-12-02 22:49:42.258000+00:00,2019-12-02 22:49:42.789000+00:00,2019-12-02 22:49:42.789000+00:00,NO_CHANGE
17966,2019-12-02 22:49:42.789000+00:00,2019-12-02 22:49:42.834000+00:00,2019-12-02 22:49:42.834000+00:00,JUNK_FRAME
17967,2019-12-02 22:49:42.834000+00:00,2019-12-02 22:49:42.876000+00:00,2019-12-02 22:49:42.876000+00:00,JUNK_FRAME
17968,2019-12-02 22:49:42.877000+00:00,2019-12-02 22:49:42.922000+00:00,2019-12-02 22:49:42.922000+00:00,JUNK_FRAME
17969,2019-12-02 22:49:42.922000+00:00,2019-12-02 22:49:42.966000+00:00,2019-12-02 22:49:42.966000+00:00,JUNK_FRAME
17970,2019-12-02 22:49:42.966000+00:00,2019-12-02 22:49:43.005000+00:00,2019-12-02 22:49:43.005000+00:00,JUNK_FRAME
17971,2019-12-02 22:49:43.005000+00:00,2019-12-02 22:49:43.050000+00:00,2019-12-02 22:49:43.050000+00:00,JUNK_FRAME
17972,2019-12-02 22:49:43.050000+00:00,2019-12-02 22:49:43.089000+00:00,2019-12-02 22:49:43.089000+00:00,JUNK_FRAME
17973,2019-12-02 22:49:43.090000+00:00,2019-12-02 22:49:43.130000+00:00,2019-12-02 22:49:43.130000+00:00,JUNK_FRAME
17974,2019-12-02 22:49:43.130000+00:00,2019-12-02 22:49:43.172000+00:00,2019-12-02 22:49:43.172000+00:00,JUNK_FRAME
17975,2019-12-02 22:49:43.172000+00:00,2019-12-02 22:49:43.213000+00:00,2019-12-02 22:49:43.213000+00:00,JUNK_FRAME
17976,2019-12-02 22:49:43.213000+00:00,2019-12-02 22:49:43.252000+00:00,2019-12-02 22:49:43.252000+00:00,JUNK_FRAME
17977,2019-12-02 22:49:43.252000+00:00,2019-12-02 22:49:43.298000+00:00,2019-12-02 22:49:43.298000+00:00,JUNK_FRAME
17978,2019-12-02 22:49:43.298000+00:00,2019-12-02 22:49:43.343000+00:00,2019-12-02 22:49:43.343000+00:00,JUNK_FRAME
17979,2019-12-02 22:49:43.343000+00:00,2019-12-02 22:49:43.384000+00:00,2019-12-02 22:49:43.384000+00:00,JUNK_FRAME
17980,2019-12-02 22:49:43.384000+00:00,2019-12-02 22:49:43.429000+00:00,2019-12-02 22:49:43.429000+00:00,JUNK_FRAME
17981,2019-12-02 22:49:43.429000+00:00,2019-12-02 22:49:43.475000+00:00,2019-12-02 22:49:43.475000+00:00,JUNK_FRAME
17983,2019-12-02 22:49:43.475000+00:00,2019-12-02 22:49:43.517000+00:00,2019-12-02 22:49:43.517000+00:00,JUNK_FRAME
17984,2019-12-02 22:49:43.518000+00:00,2019-12-02 22:49:43.561000+00:00,2019-12-02 22:49:43.561000+00:00,JUNK_FRAME
17985,2019-12-02 22:49:43.562000+00:00,2019-12-02 22:49:43.606000+00:00,2019-12-02 22:49:43.606000+00:00,JUNK_FRAME
17986,2019-12-02 22:49:43.606000+00:00,2019-12-02 22:49:43.647000+00:00,2019-12-02 22:49:43.647000+00:00,JUNK_FRAME
17987,2019-12-02 22:49:43.648000+00:00,2019-12-02 22:49:43.688000+00:00,2019-12-02 22:49:43.688000+00:00,JUNK_FRAME
17988,2019-12-02 22:49:43.688000+00:00,2019-12-02 22:49:43.730000+00:00,2019-12-02 22:49:43.730000+00:00,JUNK_FRAME
17989,2019-12-02 22:49:43.730000+00:00,2019-12-02 22:49:43.774000+00:00,2019-12-02 22:49:43.775000+00:00,JUNK_FRAME
17990,2019-12-02 22:49:43.775000+00:00,2019-12-02 22:49:43.835000+00:00,2019-12-02 22:49:43.836000+00:00,JUNK_FRAME
17991,2019-12-02 22:49:43.836000+00:00,2019-12-02 22:49:44.369000+00:00,2019-12-02 22:49:44.369000+00:00,NO_CHANGE
18004,2019-12-02 22:49:44.370000+00:00,2019-12-02 22:49:44.901000+00:00,2019-12-02 22:49:44.901000+00:00,NO_CHANGE
18017,2019-12-02 22:49:44.901000+00:00,2019-12-02 22:49:45.430000+00:00,2019-12-02 22:49:45.431000+00:00,NO_CHANGE
18029,2019-12-02 22:49:45.431000+00:00,2019-12-02 22:49:45.947000+00:00,2019-12-02 22:49:45.947000+00:00,LOW_CONFIDENCE
18042,2019-12-02 22:49:45.948000+00:00,2019-12-02 22:49:46.483000+00:00,2019-12-02 22:49:46.483000+00:00,NO_CHANGE
18055,2019-12-02 22:49:46.483000+00:00,2019-12-02 22:49:46.526000+00:00,2019-12-02 22:49:46.526000+00:00,JUNK_FRAME
18056,2019-12-02 22:49:46.526000+00:00,2019-12-02 22:49:46.570000+00:00,2019-12-02 22:49:46.570000+00:00,JUNK_FRAME
18057,2019-12-02 22:49:46.570000+00:00,2019-12-02 22:49:46.614000+00:00,2019-12-02 22:49:46.614000+00:00,JUNK_FRAME
18058,2019-12-02 22:49:46.614000+00:00,2019-12-02 22:49:46.652000+00:00,2019-12-02 22:49:46.652000+00:00,JUNK_FRAME
18059,2019-12-02 22:49:46.652000+00:00,2019-12-02 22:49:46.693000+00:00,2019-12-02 22:49:46.693000+00:00,JUNK_FRAME
18060,2019-12-02 22:49:46.693000+00:00,2019-12-02 22:49:46.732000+00:00,2019-12-02 22:49:46.732000+00:00,JUNK_FRAME
